surah,ayah,verb_word,verb_location,verb_arabic,target_word,target_form_arabic,target_form_bw,target_roots_bw,target_lemmas_bw,category,qac_segments,context_arabic,full_verse_uthmani
43,69,2,43:69:2,ءَامَنُوا@,3,بِـ#َايَٰتِنَا,bi_#aAya`tinaA,Ayy,'aAyap,explicit_ayah,bi[P|PREFIX|bi+] ; _#aAya`ti[N|STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|GEN] ; naA[PRON|SUFFIX|PRON:1P],ٱلَّذِينَ ءَامَنُوا@ بِـ#َايَٰتِنَا وَكَانُوا@ مُسْلِمِينَ,ٱلَّذِينَ ءَامَنُوا۟ بِـَٔايَٰتِنَا وَكَانُوا۟ مُسْلِمِينَ
46,31,5,46:31:5,وَءَامِنُوا@,6,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],يَٰقَوْمَنَا^ أَجِيبُوا@ دَاعِىَ ٱللَّهِ وَءَامِنُوا@ بِهِ. يَغْفِرْ لَكُم مِّن,يَٰقَوْمَنَآ أَجِيبُوا۟ دَاعِىَ ٱللَّهِ وَءَامِنُوا۟ بِهِۦ يَغْفِرْ لَكُم مِّن ذُنُوبِكُمْ وَيُجِرْكُم مِّنْ عَذَابٍ أَلِيمٍ
47,2,5,47:2:5,وَءَامَنُوا@,6,بِمَا,bimaA,,maA,relative_or_clause_head,bi[P|PREFIX|bi+] ; maA[REL|STEM|POS:REL|LEM:maA],وَٱلَّذِينَ ءَامَنُوا@ وَعَمِلُوا@ ٱلصَّٰلِحَٰتِ وَءَامَنُوا@ بِمَا نُزِّلَ عَلَىٰ مُحَمَّدٍ,وَٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ وَءَامَنُوا۟ بِمَا نُزِّلَ عَلَىٰ مُحَمَّدٍ وَهُوَ ٱلْحَقُّ مِن رَّبِّهِمْ كَفَّرَ عَنْهُمْ سَيِّـَٔاتِهِمْ وَأَصْلَحَ بَالَهُمْ
48,9,1,48:9:1,لِّتُؤْمِنُوا@,2,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],لِّتُؤْمِنُوا@ بِٱللَّهِ وَرَسُولِهِ. وَتُعَزِّرُوهُ وَتُوَقِّرُوهُ,لِّتُؤْمِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَتُعَزِّرُوهُ وَتُوَقِّرُوهُ وَتُسَبِّحُوهُ بُكْرَةً وَأَصِيلًا
48,13,3,48:13:3,يُؤْمِن[,4,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],وَمَن لَّمْ يُؤْمِن[ بِٱللَّهِ وَرَسُولِهِ. فَإِنَّا^ أَعْتَدْنَا,وَمَن لَّمْ يُؤْمِنۢ بِٱللَّهِ وَرَسُولِهِۦ فَإِنَّآ أَعْتَدْنَا لِلْكَٰفِرِينَ سَعِيرًا
49,15,4,49:15:4,ءَامَنُوا@,5,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا@ بِٱللَّهِ وَرَسُولِهِ. ثُمَّ لَمْ,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ ثُمَّ لَمْ يَرْتَابُوا۟ وَجَٰهَدُوا۟ بِأَمْوَٰلِهِمْ وَأَنفُسِهِمْ فِى سَبِيلِ ٱللَّهِ أُو۟لَٰٓئِكَ هُمُ ٱلصَّٰدِقُونَ
53,27,4,53:27:4,يُؤْمِنُونَ,5,بِٱلْءَاخِرَةِ,bi{lo'aAxirapi,Axr,A^xir,explicit_afterlife,bi[P|PREFIX|bi+] ; {lo[DET|PREFIX|Al+] ; 'aAxirapi[N|STEM|POS:N|LEM:A^xir|ROOT:Axr|FS|GEN],إِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْءَاخِرَةِ لَيُسَمُّونَ ٱلْمَلَٰ^ئِكَةَ تَسْمِيَةَ,إِنَّ ٱلَّذِينَ لَا يُؤْمِنُونَ بِٱلْـَٔاخِرَةِ لَيُسَمُّونَ ٱلْمَلَٰٓئِكَةَ تَسْمِيَةَ ٱلْأُنثَىٰ
57,7,1,57:7:1,ءَامِنُوا@,2,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],ءَامِنُوا@ بِٱللَّهِ وَرَسُولِهِ. وَأَنفِقُوا@ مِمَّا,ءَامِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَأَنفِقُوا۟ مِمَّا جَعَلَكُم مُّسْتَخْلَفِينَ فِيهِ فَٱلَّذِينَ ءَامَنُوا۟ مِنكُمْ وَأَنفَقُوا۟ لَهُمْ أَجْرٌ كَبِيرٌ
57,8,4,57:8:4,تُؤْمِنُونَ,5,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],وَمَا لَكُمْ لَا تُؤْمِنُونَ بِٱللَّهِ وَٱلرَّسُولُ يَدْعُوكُمْ لِتُؤْمِنُوا@,وَمَا لَكُمْ لَا تُؤْمِنُونَ بِٱللَّهِ وَٱلرَّسُولُ يَدْعُوكُمْ لِتُؤْمِنُوا۟ بِرَبِّكُمْ وَقَدْ أَخَذَ مِيثَٰقَكُمْ إِن كُنتُم مُّؤْمِنِينَ
57,8,8,57:8:8,لِتُؤْمِنُوا@,9,بِرَبِّكُمْ,birab~ikumo,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN] ; kumo[PRON|SUFFIX|PRON:2MP],تُؤْمِنُونَ بِٱللَّهِ وَٱلرَّسُولُ يَدْعُوكُمْ لِتُؤْمِنُوا@ بِرَبِّكُمْ وَقَدْ أَخَذَ مِيثَٰقَكُمْ,وَمَا لَكُمْ لَا تُؤْمِنُونَ بِٱللَّهِ وَٱلرَّسُولُ يَدْعُوكُمْ لِتُؤْمِنُوا۟ بِرَبِّكُمْ وَقَدْ أَخَذَ مِيثَٰقَكُمْ إِن كُنتُم مُّؤْمِنِينَ
57,19,2,57:19:2,ءَامَنُوا@,3,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],وَٱلَّذِينَ ءَامَنُوا@ بِٱللَّهِ وَرُسُلِهِ.^ أُو@لَٰ^ئِكَ هُمُ,وَٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرُسُلِهِۦٓ أُو۟لَٰٓئِكَ هُمُ ٱلصِّدِّيقُونَ وَٱلشُّهَدَآءُ عِندَ رَبِّهِمْ لَهُمْ أَجْرُهُمْ وَنُورُهُمْ وَٱلَّذِينَ كَفَرُوا۟ وَكَذَّبُوا۟ بِـَٔايَٰتِنَآ أُو۟لَٰٓئِكَ أَصْحَٰبُ ٱلْجَحِيمِ
57,21,13,57:21:13,ءَامَنُوا@,14,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],ٱلسَّمَا^ءِ وَٱلْأَرْضِ أُعِدَّتْ لِلَّذِينَ ءَامَنُوا@ بِٱللَّهِ وَرُسُلِهِ. ذَٰلِكَ فَضْلُ,سَابِقُوٓا۟ إِلَىٰ مَغْفِرَةٍ مِّن رَّبِّكُمْ وَجَنَّةٍ عَرْضُهَا كَعَرْضِ ٱلسَّمَآءِ وَٱلْأَرْضِ أُعِدَّتْ لِلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرُسُلِهِۦ ذَٰلِكَ فَضْلُ ٱللَّهِ يُؤْتِيهِ مَن يَشَآءُ وَٱللَّهُ ذُو ٱلْفَضْلِ ٱلْعَظِيمِ
57,28,6,57:28:6,وَءَامِنُوا@,7,بِرَسُولِهِ.,birasuwlihi.,rsl,rasuwl,explicit_messenger,bi[P|PREFIX|bi+] ; rasuwli[N|STEM|POS:N|LEM:rasuwl|ROOT:rsl|M|GEN] ; hi.[PRON|SUFFIX|PRON:3MS],ٱلَّذِينَ ءَامَنُوا@ ٱتَّقُوا@ ٱللَّهَ وَءَامِنُوا@ بِرَسُولِهِ. يُؤْتِكُمْ كِفْلَيْنِ مِن,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ وَءَامِنُوا۟ بِرَسُولِهِۦ يُؤْتِكُمْ كِفْلَيْنِ مِن رَّحْمَتِهِۦ وَيَجْعَل لَّكُمْ نُورًا تَمْشُونَ بِهِۦ وَيَغْفِرْ لَكُمْ وَٱللَّهُ غَفُورٌ رَّحِيمٌ
58,4,18,58:4:18,لِتُؤْمِنُوا@,19,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],فَإِطْعَامُ سِتِّينَ مِسْكِينًا ذَٰلِكَ لِتُؤْمِنُوا@ بِٱللَّهِ وَرَسُولِهِ. وَتِلْكَ حُدُودُ,فَمَن لَّمْ يَجِدْ فَصِيَامُ شَهْرَيْنِ مُتَتَابِعَيْنِ مِن قَبْلِ أَن يَتَمَآسَّا فَمَن لَّمْ يَسْتَطِعْ فَإِطْعَامُ سِتِّينَ مِسْكِينًا ذَٰلِكَ لِتُؤْمِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَتِلْكَ حُدُودُ ٱللَّهِ وَلِلْكَٰفِرِينَ عَذَابٌ أَلِيمٌ
58,22,4,58:22:4,يُؤْمِنُونَ,5,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],لَّا تَجِدُ قَوْمًا يُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ يُوَا^دُّونَ,لَّا تَجِدُ قَوْمًا يُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ يُوَآدُّونَ مَنْ حَآدَّ ٱللَّهَ وَرَسُولَهُۥ وَلَوْ كَانُوٓا۟ ءَابَآءَهُمْ أَوْ أَبْنَآءَهُمْ أَوْ إِخْوَٰنَهُمْ أَوْ عَشِيرَتَهُمْ أُو۟لَٰٓئِكَ كَتَبَ فِى قُلُوبِهِمُ ٱلْإِيمَٰنَ وَأَيَّدَهُم بِرُوحٍ مِّنْهُ وَيُدْخِلُهُمْ جَنَّٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ خَٰلِدِينَ فِيهَا رَضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ أُو۟لَٰٓئِكَ حِزْبُ ٱللَّهِ أَلَآ إِنَّ حِزْبَ ٱللَّهِ هُمُ ٱلْمُفْلِحُونَ
60,1,22,60:1:22,تُؤْمِنُوا@,23,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],يُخْرِجُونَ ٱلرَّسُولَ وَإِيَّاكُمْ أَن تُؤْمِنُوا@ بِٱللَّهِ رَبِّكُمْ إِن كُنتُمْ,بِسْمِ ٱللَّهِ ٱلرَّحْمَٰنِ ٱلرَّحِيمِ يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ عَدُوِّى وَعَدُوَّكُمْ أَوْلِيَآءَ تُلْقُونَ إِلَيْهِم بِٱلْمَوَدَّةِ وَقَدْ كَفَرُوا۟ بِمَا جَآءَكُم مِّنَ ٱلْحَقِّ يُخْرِجُونَ ٱلرَّسُولَ وَإِيَّاكُمْ أَن تُؤْمِنُوا۟ بِٱللَّهِ رَبِّكُمْ إِن كُنتُمْ خَرَجْتُمْ جِهَٰدًا فِى سَبِيلِى وَٱبْتِغَآءَ مَرْضَاتِى تُسِرُّونَ إِلَيْهِم بِٱلْمَوَدَّةِ وَأَنَا۠ أَعْلَمُ بِمَآ أَخْفَيْتُمْ وَمَآ أَعْلَنتُمْ وَمَن يَفْعَلْهُ مِنكُمْ فَقَدْ ضَلَّ سَوَآءَ ٱلسَّبِيلِ
60,4,30,60:4:30,تُؤْمِنُوا@,31,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],"ٱلْعَدَٰوَةُ وَٱلْبَغْضَا^ءُ أَبَدًا حَتَّىٰ تُؤْمِنُوا@ بِٱللَّهِ وَحْدَهُ,^ إِلَّا قَوْلَ",قَدْ كَانَتْ لَكُمْ أُسْوَةٌ حَسَنَةٌ فِىٓ إِبْرَٰهِيمَ وَٱلَّذِينَ مَعَهُۥٓ إِذْ قَالُوا۟ لِقَوْمِهِمْ إِنَّا بُرَءَٰٓؤُا۟ مِنكُمْ وَمِمَّا تَعْبُدُونَ مِن دُونِ ٱللَّهِ كَفَرْنَا بِكُمْ وَبَدَا بَيْنَنَا وَبَيْنَكُمُ ٱلْعَدَٰوَةُ وَٱلْبَغْضَآءُ أَبَدًا حَتَّىٰ تُؤْمِنُوا۟ بِٱللَّهِ وَحْدَهُۥٓ إِلَّا قَوْلَ إِبْرَٰهِيمَ لِأَبِيهِ لَأَسْتَغْفِرَنَّ لَكَ وَمَآ أَمْلِكُ لَكَ مِنَ ٱللَّهِ مِن شَىْءٍ رَّبَّنَا عَلَيْكَ تَوَكَّلْنَا وَإِلَيْكَ أَنَبْنَا وَإِلَيْكَ ٱلْمَصِيرُ
61,11,1,61:11:1,تُؤْمِنُونَ,2,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],تُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِ. وَتُجَٰهِدُونَ فِى,تُؤْمِنُونَ بِٱللَّهِ وَرَسُولِهِۦ وَتُجَٰهِدُونَ فِى سَبِيلِ ٱللَّهِ بِأَمْوَٰلِكُمْ وَأَنفُسِكُمْ ذَٰلِكُمْ خَيْرٌ لَّكُمْ إِن كُنتُمْ تَعْلَمُونَ
64,8,1,64:8:1,فَـ#َامِنُوا@,2,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],فَـ#َامِنُوا@ بِٱللَّهِ وَرَسُولِهِ. وَٱلنُّورِ ٱلَّذِى^,فَـَٔامِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ وَٱلنُّورِ ٱلَّذِىٓ أَنزَلْنَا وَٱللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ
64,9,9,64:9:9,يُؤْمِن[,10,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],ذَٰلِكَ يَوْمُ ٱلتَّغَابُنِ وَمَن يُؤْمِن[ بِٱللَّهِ وَيَعْمَلْ صَٰلِحًا يُكَفِّرْ,يَوْمَ يَجْمَعُكُمْ لِيَوْمِ ٱلْجَمْعِ ذَٰلِكَ يَوْمُ ٱلتَّغَابُنِ وَمَن يُؤْمِنۢ بِٱللَّهِ وَيَعْمَلْ صَٰلِحًا يُكَفِّرْ عَنْهُ سَيِّـَٔاتِهِۦ وَيُدْخِلْهُ جَنَّٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ خَٰلِدِينَ فِيهَآ أَبَدًا ذَٰلِكَ ٱلْفَوْزُ ٱلْعَظِيمُ
64,11,9,64:11:9,يُؤْمِن[,10,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],"إِلَّا بِإِذْنِ ٱللَّهِ وَمَن يُؤْمِن[ بِٱللَّهِ يَهْدِ قَلْبَهُ, وَٱللَّهُ",مَآ أَصَابَ مِن مُّصِيبَةٍ إِلَّا بِإِذْنِ ٱللَّهِ وَمَن يُؤْمِنۢ بِٱللَّهِ يَهْدِ قَلْبَهُۥ وَٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمٌ
65,2,21,65:2:21,يُؤْمِنُ,22,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],يُوعَظُ بِهِ. مَن كَانَ يُؤْمِنُ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ وَمَن,فَإِذَا بَلَغْنَ أَجَلَهُنَّ فَأَمْسِكُوهُنَّ بِمَعْرُوفٍ أَوْ فَارِقُوهُنَّ بِمَعْرُوفٍ وَأَشْهِدُوا۟ ذَوَىْ عَدْلٍ مِّنكُمْ وَأَقِيمُوا۟ ٱلشَّهَٰدَةَ لِلَّهِ ذَٰلِكُمْ يُوعَظُ بِهِۦ مَن كَانَ يُؤْمِنُ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ وَمَن يَتَّقِ ٱللَّهَ يَجْعَل لَّهُۥ مَخْرَجًا
65,11,17,65:11:17,يُؤْمِن[,18,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ وَمَن يُؤْمِن[ بِٱللَّهِ وَيَعْمَلْ صَٰلِحًا يُدْخِلْهُ,رَّسُولًا يَتْلُوا۟ عَلَيْكُمْ ءَايَٰتِ ٱللَّهِ مُبَيِّنَٰتٍ لِّيُخْرِجَ ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ مِنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ وَمَن يُؤْمِنۢ بِٱللَّهِ وَيَعْمَلْ صَٰلِحًا يُدْخِلْهُ جَنَّٰتٍ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ خَٰلِدِينَ فِيهَآ أَبَدًا قَدْ أَحْسَنَ ٱللَّهُ لَهُۥ رِزْقًا
67,29,4,67:29:4,ءَامَنَّا,5,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],قُلْ هُوَ ٱلرَّحْمَٰنُ ءَامَنَّا بِهِ. وَعَلَيْهِ تَوَكَّلْنَا فَسَتَعْلَمُونَ,قُلْ هُوَ ٱلرَّحْمَٰنُ ءَامَنَّا بِهِۦ وَعَلَيْهِ تَوَكَّلْنَا فَسَتَعْلَمُونَ مَنْ هُوَ فِى ضَلَٰلٍ مُّبِينٍ
69,33,4,69:33:4,يُؤْمِنُ,5,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],"إِنَّهُ, كَانَ لَا يُؤْمِنُ بِٱللَّهِ ٱلْعَظِيمِ",إِنَّهُۥ كَانَ لَا يُؤْمِنُ بِٱللَّهِ ٱلْعَظِيمِ
72,2,4,72:2:4,فَـ#َامَنَّا,5,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],يَهْدِى^ إِلَى ٱلرُّشْدِ فَـ#َامَنَّا بِهِ. وَلَن نُّشْرِكَ بِرَبِّنَا^,يَهْدِىٓ إِلَى ٱلرُّشْدِ فَـَٔامَنَّا بِهِۦ وَلَن نُّشْرِكَ بِرَبِّنَآ أَحَدًا
72,13,5,72:13:5,ءَامَنَّا,6,بِهِ.,bihi.,,,pronominal_unresolved,bi[P|PREFIX|bi+] ; hi.[PRON|STEM|POS:PRON|3MS],وَأَنَّا لَمَّا سَمِعْنَا ٱلْهُدَىٰ^ ءَامَنَّا بِهِ. فَمَن يُؤْمِن[ بِرَبِّهِ.,وَأَنَّا لَمَّا سَمِعْنَا ٱلْهُدَىٰٓ ءَامَنَّا بِهِۦ فَمَن يُؤْمِنۢ بِرَبِّهِۦ فَلَا يَخَافُ بَخْسًا وَلَا رَهَقًا
72,13,8,72:13:8,يُؤْمِن[,9,بِرَبِّهِ.,birab~ihi.,rbb,rab~,explicit_rabb,bi[P|PREFIX|bi+] ; rab~i[N|STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN] ; hi.[PRON|SUFFIX|PRON:3MS],ٱلْهُدَىٰ^ ءَامَنَّا بِهِ. فَمَن يُؤْمِن[ بِرَبِّهِ. فَلَا يَخَافُ بَخْسًا,وَأَنَّا لَمَّا سَمِعْنَا ٱلْهُدَىٰٓ ءَامَنَّا بِهِۦ فَمَن يُؤْمِنۢ بِرَبِّهِۦ فَلَا يَخَافُ بَخْسًا وَلَا رَهَقًا
85,8,6,85:8:6,يُؤْمِنُوا@,7,بِٱللَّهِ,bi{ll~ahi,Alh,{ll~ah,explicit_allah,bi[P|PREFIX|bi+] ; {ll~ahi[PN|STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN],نَقَمُوا@ مِنْهُمْ إِلَّا^ أَن يُؤْمِنُوا@ بِٱللَّهِ ٱلْعَزِيزِ ٱلْحَمِيدِ,وَمَا نَقَمُوا۟ مِنْهُمْ إِلَّآ أَن يُؤْمِنُوا۟ بِٱللَّهِ ٱلْعَزِيزِ ٱلْحَمِيدِ
